relative_path,filename,folder_hint,capture_at,primary_genre_guess,secondary_genre_guess,genre_confidence,duplicate_cluster_id,aesthetic_score,technical_score,uniqueness_score,ai_score,portfolio_role_guess,shortlist_flag,signature_flag
IMG_4287.jpg,IMG_4287.jpg,TempExport,,other,,0.3,edad56cfc99e2c2e:05070b7f,0.5205,0.5325,1.0,0.5863,archive,False,False
IMG_4435.jpg,IMG_4435.jpg,TempExport,,other,,0.3,8472999ca4c8c1c8:0000ccde,0.4989,0.562,1.0,0.5851,archive,False,False
IMG_4059.jpg,IMG_4059.jpg,TempExport,,other,,0.3,3838d0e496a9cd8f:ccccfc78,0.4607,0.6221,1.0,0.5848,archive,False,False
IMG_4612.jpg,IMG_4612.jpg,TempExport,,other,,0.3,f9f1e3c0b6376a00:00080030,0.4602,0.6213,1.0,0.5844,archive,False,False
IMG_4592.jpg,IMG_4592.jpg,TempExport,,other,,0.3,e8e53ae2c6d090d0:7f310000,0.5071,0.5426,1.0,0.5835,archive,False,False
IMG_4181.jpg,IMG_4181.jpg,TempExport,,other,,0.3,0f0511111b531f1f:c1c0e0c0,0.5692,0.4388,1.0,0.5824,archive,False,False
IMG_4440.jpg,IMG_4440.jpg,TempExport,,other,,0.3,ee6b6be96c8cb4d3:003c3d3d,0.47,0.5977,1.0,0.5824,archive,False,False
IMG_5255.jpg,IMG_5255.jpg,TempExport,,other,,0.3,808080c40460e0e0:c0e0f0f0,0.4614,0.6103,1.0,0.5821,archive,False,False
IMG_4304.jpg,IMG_4304.jpg,TempExport,,other,,0.3,8969686960e0d89a:40203c3c,0.5518,0.4649,1.0,0.5819,archive,False,False
IMG_4015.jpg,IMG_4015.jpg,TempExport,,other,,0.3,cc9693b2b2939716:ffc3d87a,0.5451,0.4752,1.0,0.5818,archive,False,False
IMG_4479.jpg,IMG_4479.jpg,TempExport,,other,,0.3,8acbe6e40c6272da:03001010,0.5294,0.4975,1.0,0.5811,archive,False,False
IMG_4345.jpg,IMG_4345.jpg,TempExport,,other,,0.3,065cc2e5d3b13434:00007e7d,0.4883,0.5618,1.0,0.5808,archive,False,False
IMG_4086.jpg,IMG_4086.jpg,TempExport,,other,,0.3,869ab8b2696367cd:e0e8dc18,0.5199,0.5044,1.0,0.5791,archive,False,False
IMG_4057.jpg,IMG_4057.jpg,TempExport,,other,,0.3,3820b09439959f3a:ccdc1840,0.4646,0.5867,1.0,0.5775,archive,False,False
IMG_4394.jpg,IMG_4394.jpg,TempExport,,other,,0.3,163657d2d3079e2f:02033b3f,0.4696,0.5771,1.0,0.5771,archive,False,False
IMG_4403.jpg,IMG_4403.jpg,TempExport,,other,,0.3,1babbdb82b06636b:03011f0e,0.4954,0.5357,1.0,0.5771,archive,False,False
IMG_4416.jpg,IMG_4416.jpg,TempExport,,other,,0.3,1632a7a79bdfcecc:02037173,0.4637,0.5835,1.0,0.5764,archive,False,False
IMG_3973.jpg,IMG_3973.jpg,TempExport,,other,,0.3,66665b7b534fc313:b7a3b999,0.442,0.6174,1.0,0.5762,archive,False,False
IMG_4452.jpg,IMG_4452.jpg,TempExport,,other,,0.3,09a565434fc7c796:00003c79,0.44,0.6209,1.0,0.5762,archive,False,False
IMG_4472.jpg,IMG_4472.jpg,TempExport,,other,,0.3,7baf9999983939bf:00404c6c,0.4581,0.5911,1.0,0.576,archive,False,False
IMG_4466.jpg,IMG_4466.jpg,TempExport,,other,,0.3,b9f939ba3273939c:0d1d0d1f,0.4497,0.6036,1.0,0.5758,archive,False,False
IMG_4272.jpg,IMG_4272.jpg,TempExport,,other,,0.3,059939999c399107:00c18ccc,0.5843,0.3861,1.0,0.5752,archive,False,False
IMG_4446.jpg,IMG_4446.jpg,TempExport,,other,,0.3,00226872461c0c86:8010bcb8,0.4333,0.6262,1.0,0.5749,archive,False,False
IMG_4481.jpg,IMG_4481.jpg,TempExport,,other,,0.3,92ca677763a2b2fa:03010010,0.4969,0.5238,1.0,0.5747,archive,False,False
IMG_4352.jpg,IMG_4352.jpg,TempExport,,other,,0.3,14d8c2e5d1b13434:00007e7d,0.4833,0.5441,1.0,0.5743,archive,False,False
IMG_4438.jpg,IMG_4438.jpg,TempExport,,other,,0.3,a7ea6beb6cccbc55:00383d3d,0.4474,0.6008,1.0,0.5742,archive,False,False
IMG_4406.jpg,IMG_4406.jpg,TempExport,,other,,0.3,1b63d7bb939fcf84:000171c9,0.476,0.5492,1.0,0.5727,archive,False,False
IMG_3606.jpg,IMG_3606.jpg,TempExport,,other,,0.3,0883c3d39f8cffdf:0000207b,0.4801,0.5415,1.0,0.5724,archive,False,False
IMG_4128.jpg,IMG_4128.jpg,TempExport,,other,,0.3,8d9dd1b036e8efcf:00000800,0.4942,0.5169,1.0,0.5719,archive,False,False
IMG_4431.jpg,IMG_4431.jpg,TempExport,,other,,0.3,3616c79796979e8e:020363fb,0.4867,0.527,1.0,0.5714,archive,False,False
IMG_4423.jpg,IMG_4423.jpg,TempExport,,other,,0.3,0b13b7c30be7e322:01015971,0.4658,0.5585,1.0,0.5709,archive,False,False
IMG_4412.jpg,IMG_4412.jpg,TempExport,,other,,0.3,e628899badccd44f:03040c4d,0.4789,0.5345,1.0,0.5702,archive,False,False
IMG_4430.jpg,IMG_4430.jpg,TempExport,,other,,0.3,9fa829e9d2d2d2c7:00041c3c,0.4331,0.6054,1.0,0.5696,archive,False,False
IMG_4802.jpg,IMG_4802.jpg,TempExport,,other,,0.3,4f3b25071751b9b2:fffffff3,0.5131,0.4771,1.0,0.5695,archive,False,False
IMG_4397.jpg,IMG_4397.jpg,TempExport,,other,,0.3,6b6e41d2d0b63839:00203838,0.433,0.6043,1.0,0.5693,archive,False,False
IMG_4448.jpg,IMG_4448.jpg,TempExport,,other,,0.3,00322272461c0c86:8010bcb8,0.4227,0.621,1.0,0.5693,archive,False,False
IMG_4445.jpg,IMG_4445.jpg,TempExport,,other,,0.3,3bcb67768f971f8e:0301393b,0.4222,0.6194,1.0,0.5687,archive,False,False
IMG_3809.jpg,IMG_3809.jpg,TempExport,,other,,0.3,9c9c34346060f282:46061e1e,0.4314,0.6,1.0,0.5676,archive,False,False
IMG_4125.jpg,IMG_4125.jpg,TempExport,,other,,0.3,292999595adae7c7:00000c08,0.5153,0.4617,1.0,0.5665,archive,False,False
IMG_4132.jpg,IMG_4132.jpg,TempExport,,other,,0.3,7efeb6dcce8ece18:07030307,0.5915,0.3373,1.0,0.5659,archive,False,False
